windmills_id;windmills_name;size_km2;long;lat;GSRN;ID_geo;Tilsluttet;Kapa_kW;Rotor_Dia;NavHoej;TotalHoej;Fabrikat;Model;KomNr;KomNvn;Placering;Ejerlav;Mtrkl_Nr;X;Y;KoorOpr;Net_InstNr;kWh_1977;kWh_1978;kWh_1979;kWh_1980;kWh_1981;kWh_1982;kWh_1983;kWh_1984;kWh_1985;kWh_1986;kWh_1987;kWh_1988;kWh_1989;kWh_1990;kWh_1991;kWh_1992;kWh_1993;kWh_1994;kWh_1995;kWh_1996;kWh_1997;kWh_1998;kWh_1999;kWh_2000;kWh_2001;kWh_2002;kWh_2003;kWh_2004;kWh_2005;kWh_2006;kWh_2007;kWh_2008;kWh_2009;kWh_2010;kWh_2011;kWh_2012;kWh_2013;kWh_2014;jan;feb;mar;apr;maj;jun;jul;aug;sep;okt;nov;dec;kWh_2015;coords.x1;coords.x2
154;wind154;0;11.6950473183549;54.5513288912657;570714700000106149;1069;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;674295.6;6048206;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.6950473183549;54.5513288912657
155;wind155;0;11.6950491308875;54.5469955042328;570714700000106156;1070;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;674314.2;6047724;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.6950491308875;54.5469955042328
156;wind156;0;11.6950484623719;54.5426711604215;570714700000106163;1071;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;674332.6;6047243;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.6950484623719;54.5426711604215
157;wind157;0;11.6950472173767;54.5383378366785;570714700000106170;1072;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;674351;6046761;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.6950472173767;54.5383378366785
158;wind158;0;11.6950527546416;54.5340133496526;570714700000106187;1073;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;674369.8;6046280;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.6950527546416;54.5340133496526
159;wind159;0;11.708254166531;54.5672883630445;570714700000106194;1074;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675081.1;6050014;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.708254166531;54.5672883630445
160;wind160;0;11.7082504826692;54.5629640828006;570714700000106200;1075;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675099.4;6049533;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7082504826692;54.5629640828006
161;wind161;0;11.7082529934167;54.5586396613995;570714700000106217;1076;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675118.1;6049052;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7082529934167;54.5586396613995
162;wind162;0;11.7082518349399;54.5543063293881;570714700000106224;1077;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675136.6;6048570;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7082518349399;54.5543063293881
163;wind163;0;11.7082512872304;54.5499819716448;570714700000106231;1078;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675155.1;6048089;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7082512872304;54.5499819716448
164;wind164;0;11.7082501600325;54.5456486340822;570714700000106248;1079;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675173.6;6047607;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7082501600325;54.5456486340822
165;wind165;0;11.7082496434048;54.5413242708004;570714700000106255;1080;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675192.1;6047126;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7082496434048;54.5413242708004
166;wind166;0;11.7082485474724;54.5369909276862;570714700000106262;1081;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675210.6;6046644;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7082485474724;54.5369909276862
167;wind167;0;11.7082480619133;54.5326665588655;570714700000106279;1082;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675229.1;6046163;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7082480619133;54.5326665588655
168;wind168;0;11.7214550693219;54.5659401241267;570714700000106286;1083;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675940.1;6049897;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7214550693219;54.5659401241267
169;wind169;0;11.721454626627;54.5616157550929;570714700000106293;1084;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675958.7;6049416;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.721454626627;54.5616157550929
170;wind170;0;11.7214526549352;54.5572914180611;570714700000106309;1085;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675977.2;6048935;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7214526549352;54.5572914180611
171;wind171;0;11.7214485566912;54.5529581360814;570714700000106316;1086;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;675995.6;6048453;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7214485566912;54.5529581360814
172;wind172;0;11.7214527938687;54.5486336544687;570714700000106323;1087;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676014.5;6047972;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7214527938687;54.5486336544687
173;wind173;0;11.7214487274808;54.5443003669396;570714700000106330;1088;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676032.9;6047490;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7214487274808;54.5443003669396
174;wind174;0;11.7214483630096;54.5399759840784;570714700000106347;1089;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676051.5;6047009;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7214483630096;54.5399759840784
175;wind175;0;11.7214495577972;54.5356515637;570714700000106354;1090;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676070.2;6046528;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7214495577972;54.5356515637
176;wind176;0;11.7214486266571;54.5313181983389;570714700000106361;1091;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676088.8;6046046;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7214486266571;54.5313181983389
177;wind177;0;11.734655052757;54.5645904538817;570714700000106378;1092;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676799.1;6049780;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.734655052757;54.5645904538817
178;wind178;0;11.7346516725019;54.5602661350141;570714700000106385;1093;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676817.6;6049299;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7346516725019;54.5602661350141
179;wind179;0;11.7346523409143;54.555932731744;570714700000106392;1094;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676836.4;6048817;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7346523409143;54.555932731744
180;wind180;0;11.734652081377;54.5516083374841;570714700000106408;1095;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676855.1;6048336;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.734652081377;54.5516083374841
181;wind181;0;11.734650293274;54.5472839753938;570714700000106415;1096;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676873.7;6047855;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.734650293274;54.5472839753938
182;wind182;0;11.7346494643458;54.5429505987543;570714700000106422;1097;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676892.4;6047373;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7346494643458;54.5429505987543
183;wind183;0;11.7346507956327;54.5386261612859;570714700000106439;1098;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676911.2;6046892;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7346507956327;54.5386261612859
184;wind184;0;11.7346505985076;54.5343017559849;570714700000106446;1099;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676929.9;6046411;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7346505985076;54.5343017559849
185;wind185;0;11.7346513600181;54.5299683361243;570714700000106453;1100;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;676948.7;6045929;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7346513600181;54.5299683361243
186;wind186;0;11.7478556605232;54.5632393174307;570714700000106460;1101;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;677658.2;6049663;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7478556605232;54.5632393174307
187;wind187;0;11.7478524320665;54.5589149790925;570714700000106477;1102;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;677676.8;6049182;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7478524320665;54.5589149790925
188;wind188;0;11.747849219897;54.5545906379922;570714700000106484;1103;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;677695.4;6048701;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.747849219897;54.5545906379922
189;wind189;0;11.7478515972131;54.5502571769877;570714700000106491;1104;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;677714.4;6048219;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7478515972131;54.5502571769877
190;wind190;0;11.7478515052144;54.545932760172;570714700000106507;1105;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;677733.2;6047738;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7478515052144;54.545932760172
191;wind191;0;11.7478492813346;54.5415993989321;570714700000106514;1106;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;677751.9;6047256;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7478492813346;54.5415993989321
192;wind192;0;11.7478507645941;54.537274941506;570714700000106521;1107;2003-06-17;2300;82.4;68.8;110;BONUS;2,3 MW;376;Guldborgsund;HAV;Uoplyst;hav;677770.8;6046775;GST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2585261.131836;8015901.34375;7599237.34375;7183189.875;5637561.987282;8459562.1875;7668221.8125;7306662.763889;8342347.231111;7988296.715972;7400952.743439;7996765.8614;969178.6316;690764.6465;681242.831;502075.2486;597070.0139;400060.6;621396.457;497624.3284;567805.7455;501298.9234;913820.9;1179381;8121719.3259;11.7478507645941;54.537274941506
